Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
03/05/2014,15:33:00,40.8297,-73.9282,1,1
03/05/2014,15:38:00,40.83,-73.9277,1,1
03/05/2014,15:39:00,40.831,-73.9267,1,1
03/05/2014,15:40:00,40.8271,-73.9241,2,1
03/05/2014,15:44:00,40.8296,-73.928,1,1
03/05/2014,15:44:00,40.8553,-73.8774,-1,0
03/05/2014,15:50:00,40.8274,-73.9239,2,1
03/05/2014,15:50:00,40.8274,-73.9239,2,1
03/05/2014,16:06:00,40.8577,-73.8866,6,1
03/05/2014,16:33:00,40.8269,-73.9265,2,1
03/05/2014,16:59:00,40.8254,-73.8375,-1,0
03/05/2014,17:11:00,40.8994,-73.9011,15,1
03/05/2014,17:25:00,40.8283,-73.9259,2,1
03/05/2014,17:36:00,40.8203,-73.9266,14,1
03/05/2014,17:59:00,40.8043,-73.9115,-1,0
03/05/2014,19:13:00,40.8584,-73.8996,-1,0
03/05/2014,19:21:00,40.8375,-73.9077,-1,0
03/05/2014,19:41:00,40.8536,-73.8884,6,1
03/05/2014,19:49:00,40.8539,-73.889,6,1
03/05/2014,20:36:00,40.8313,-73.8892,-1,0
03/05/2014,20:52:00,40.8804,-73.8442,-1,0
03/05/2014,21:10:00,40.8711,-73.889,-1,0
03/05/2014,21:10:00,40.8804,-73.8441,-1,0
03/05/2014,21:31:00,40.8828,-73.9108,-1,0
03/05/2014,22:04:00,40.8191,-73.9125,-1,0
03/05/2014,22:22:00,40.8534,-73.8691,-1,0
03/05/2014,22:23:00,40.8816,-73.8794,5,1
03/05/2014,22:59:00,40.8537,-73.8891,6,1
03/05/2014,23:25:00,40.8744,-73.9026,-1,0
03/05/2014,23:36:00,40.8661,-73.8813,17,1
03/05/2014,23:42:00,40.8734,-73.8244,-1,0
03/05/2014,23:49:00,40.8659,-73.8817,17,1
04/05/2014,00:05:00,40.8661,-73.8814,17,1
04/05/2014,00:20:00,40.8789,-73.8239,-1,0
04/05/2014,00:25:00,40.8337,-73.9169,-1,0
04/05/2014,01:15:00,40.8267,-73.9246,2,1
04/05/2014,04:15:00,40.8655,-73.8897,-1,0
